"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,1.88,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,1.8,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,1.6,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,1.58,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,1.51,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,1.3,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,1.14,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,1.01,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.78,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.62,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.58,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.34,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.75,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.99,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.81,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.66,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.71,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.66,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.8,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.93,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.77,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.77,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.82,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.81,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.77,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.52,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.17,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.1,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.22,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.24,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.43,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.61,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.65,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.66,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.69,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.57,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.56,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.46,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.66,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.63,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.62,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.88,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.76,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.72,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.85,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,6.481913,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,6.372,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,6.444476,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,6.486273,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,6.603619,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,6.57223,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,6.619974,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,6.535218,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,6.500976,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,6.411087,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,6.584357,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,6.543941,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,6.486191,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,6.497665,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,6.413986,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,6.543327,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,6.572495,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,6.680114,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,6.816048,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,6.89901,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,7.123023,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,7.237087,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,7.41347,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,7.636144,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,8.087895,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,8.350395,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,8.530018,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,8.648977,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,8.335124,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,8.267219,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,8.522796,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,8.547838,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,8.367246,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,8.322136,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,8.675781,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,8.496478,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,8.526867,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,8.471919,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,8.361965,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,8.12042,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,8.211341,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,8.296346,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,8.560576,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,8.471392,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,8.533381,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,8.797624,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,9.112627,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,9.212982,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,8.956914,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,8.898645,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,8.917769,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,8.947525,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,8.784344,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-06","Jun-2017","NATUSD","National currency per US dollar","0","Units",,,8.686586,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-07","Jul-2017","NATUSD","National currency per US dollar","0","Units",,,8.332486,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,8.083813,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,7.999933,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,8.172468,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,8.386619,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,8.397266,,
"CCUS","Currency exchange rates, monthly average","SWE","Sweden","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,8.061569,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,0.96,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,0.98,,
